level,list_-5.0,list_-4.5,list_-4.0,list_-3.5,list_-3.0,list_-2.5,list_-2.0,list_-1.5,list_-1.0,list_-0.5,list_0.0,list_0.5,list_1.0,list_1.5,list_2.0,list_2.5,list_3.0,list_3.5,list_4.0,list_4.5,list_5.0
512,1.408,1.144,0.88,0.616,0.44,0.264,0.176,0.088,0,0,0,0,0,0.088,0.176,0.264,0.44,0.616,0.88,1.144,1.408
513,1.392,1.131,0.87,0.609,0.435,0.261,0.174,0.087,0,0,0,0,0,0.087,0.174,0.261,0.435,0.609,0.87,1.131,1.392
514,1.376,1.118,0.86,0.602,0.43,0.258,0.172,0.086,0,0,0,0,0,0.086,0.172,0.258,0.43,0.602,0.86,1.118,1.376
515,1.36,1.105,0.85,0.595,0.425,0.255,0.17,0.085,0,0,0,0,0,0.085,0.17,0.255,0.425,0.595,0.85,1.105,1.36
516,1.344,1.092,0.84,0.588,0.42,0.252,0.168,0.084,0,0,0,0,0,0.084,0.168,0.252,0.42,0.588,0.84,1.092,1.344
517,1.328,1.079,0.83,0.581,0.415,0.249,0.166,0.083,0,0,0,0,0,0.083,0.166,0.249,0.415,0.581,0.83,1.079,1.328
518,1.312,1.066,0.82,0.574,0.41,0.246,0.164,0.082,0,0,0,0,0,0.082,0.164,0.246,0.41,0.574,0.82,1.066,1.312
519,1.296,1.053,0.81,0.567,0.405,0.243,0.162,0.081,0,0,0,0,0,0.081,0.162,0.243,0.405,0.567,0.81,1.053,1.296
520,1.28,1.04,0.8,0.56,0.4,0.24,0.16,0.08,0,0,0,0,0,0.08,0.16,0.24,0.4,0.56,0.8,1.04,1.28
521,1.264,1.027,0.79,0.553,0.395,0.237,0.158,0.079,0,0,0,0,0,0.079,0.158,0.237,0.395,0.553,0.79,1.027,1.264
522,1.248,1.014,0.78,0.546,0.39,0.234,0.156,0.078,0,0,0,0,0,0.078,0.156,0.234,0.39,0.546,0.78,1.014,1.248
523,1.232,1.001,0.77,0.539,0.385,0.231,0.154,0.077,0,0,0,0,0,0.077,0.154,0.231,0.385,0.539,0.77,1.001,1.232
524,1.216,0.988,0.76,0.532,0.38,0.228,0.152,0.076,0,0,0,0,0,0.076,0.152,0.228,0.38,0.532,0.76,0.988,1.216
525,1.2,0.975,0.75,0.525,0.375,0.225,0.15,0.075,0,0,0,0,0,0.075,0.15,0.225,0.375,0.525,0.75,0.975,1.2
526,1.184,0.962,0.74,0.518,0.37,0.222,0.148,0.074,0,0,0,0,0,0.074,0.148,0.222,0.37,0.518,0.74,0.962,1.184
527,1.168,0.949,0.73,0.511,0.365,0.219,0.146,0.073,0,0,0,0,0,0.073,0.146,0.219,0.365,0.511,0.73,0.949,1.168
528,1.152,0.936,0.72,0.504,0.36,0.216,0.144,0.072,0,0,0,0,0,0.072,0.144,0.216,0.36,0.504,0.72,0.936,1.152
529,1.136,0.923,0.71,0.497,0.355,0.213,0.142,0.071,0,0,0,0,0,0.071,0.142,0.213,0.355,0.497,0.71,0.923,1.136
530,1.12,0.91,0.7,0.49,0.35,0.21,0.14,0.07,0,0,0,0,0,0.07,0.14,0.21,0.35,0.49,0.7,0.91,1.12
531,1.104,0.897,0.69,0.483,0.345,0.207,0.138,0.069,0,0,0,0,0,0.069,0.138,0.207,0.345,0.483,0.69,0.897,1.104
532,1.088,0.884,0.68,0.476,0.34,0.204,0.136,0.068,0,0,0,0,0,0.068,0.136,0.204,0.34,0.476,0.68,0.884,1.088
533,1.072,0.871,0.67,0.469,0.335,0.201,0.134,0.067,0,0,0,0,0,0.067,0.134,0.201,0.335,0.469,0.67,0.871,1.072
534,1.056,0.858,0.66,0.462,0.33,0.198,0.132,0.066,0,0,0,0,0,0.066,0.132,0.198,0.33,0.462,0.66,0.858,1.056
535,1.04,0.845,0.65,0.455,0.325,0.195,0.13,0.065,0,0,0,0,0,0.065,0.13,0.195,0.325,0.455,0.65,0.845,1.04
536,1.024,0.832,0.64,0.448,0.32,0.192,0.128,0.064,0,0,0,0,0,0.064,0.128,0.192,0.32,0.448,0.64,0.832,1.024
537,1.008,0.819,0.63,0.441,0.315,0.189,0.126,0.063,0,0,0,0,0,0.063,0.126,0.189,0.315,0.441,0.63,0.819,1.008
538,0.992,0.806,0.62,0.434,0.31,0.186,0.124,0.062,0,0,0,0,0,0.062,0.124,0.186,0.31,0.434,0.62,0.806,0.992
539,0.976,0.793,0.61,0.427,0.305,0.183,0.122,0.061,0,0,0,0,0,0.061,0.122,0.183,0.305,0.427,0.61,0.793,0.976
540,0.96,0.78,0.6,0.42,0.3,0.18,0.12,0.06,0,0,0,0,0,0.06,0.12,0.18,0.3,0.42,0.6,0.78,0.96
541,0.944,0.767,0.59,0.413,0.295,0.177,0.118,0.059,0,0,0,0,0,0.059,0.118,0.177,0.295,0.413,0.59,0.767,0.944
542,0.928,0.754,0.58,0.406,0.29,0.174,0.116,0.058,0,0,0,0,0,0.058,0.116,0.174,0.29,0.406,0.58,0.754,0.928
543,0.912,0.741,0.57,0.399,0.285,0.171,0.114,0.057,0,0,0,0,0,0.057,0.114,0.171,0.285,0.399,0.57,0.741,0.912
544,0.896,0.728,0.56,0.392,0.28,0.168,0.112,0.056,0,0,0,0,0,0.056,0.112,0.168,0.28,0.392,0.56,0.728,0.896
545,0.88,0.715,0.55,0.385,0.275,0.165,0.11,0.055,0,0,0,0,0,0.055,0.11,0.165,0.275,0.385,0.55,0.715,0.88
546,0.864,0.702,0.54,0.378,0.27,0.162,0.108,0.054,0,0,0,0,0,0.054,0.108,0.162,0.27,0.378,0.54,0.702,0.864
547,0.848,0.689,0.53,0.371,0.265,0.159,0.106,0.053,0,0,0,0,0,0.053,0.106,0.159,0.265,0.371,0.53,0.689,0.848
548,0.832,0.676,0.52,0.364,0.26,0.156,0.104,0.052,0,0,0,0,0,0.052,0.104,0.156,0.26,0.364,0.52,0.676,0.832
549,0.816,0.663,0.51,0.357,0.255,0.153,0.102,0.051,0,0,0,0,0,0.051,0.102,0.153,0.255,0.357,0.51,0.663,0.816
550,0.8,0.65,0.5,0.35,0.25,0.15,0.1,0.05,0,0,0,0,0,0.05,0.1,0.15,0.25,0.35,0.5,0.65,0.8
551,0.784,0.637,0.49,0.343,0.245,0.147,0.098,0.049,0,0,0,0,0,0.049,0.098,0.147,0.245,0.343,0.49,0.637,0.784
552,0.768,0.624,0.48,0.336,0.24,0.144,0.096,0.048,0,0,0,0,0,0.048,0.096,0.144,0.24,0.336,0.48,0.624,0.768
553,0.752,0.611,0.47,0.329,0.235,0.141,0.094,0.047,0,0,0,0,0,0.047,0.094,0.141,0.235,0.329,0.47,0.611,0.752
554,0.736,0.598,0.46,0.322,0.23,0.138,0.092,0.046,0,0,0,0,0,0.046,0.092,0.138,0.23,0.322,0.46,0.598,0.736
555,0.72,0.585,0.45,0.315,0.225,0.135,0.09,0.045,0,0,0,0,0,0.045,0.09,0.135,0.225,0.315,0.45,0.585,0.72
556,0.704,0.572,0.44,0.308,0.22,0.132,0.088,0.044,0,0,0,0,0,0.044,0.088,0.132,0.22,0.308,0.44,0.572,0.704
557,0.688,0.559,0.43,0.301,0.215,0.129,0.086,0.043,0,0,0,0,0,0.043,0.086,0.129,0.215,0.301,0.43,0.559,0.688
558,0.672,0.546,0.42,0.294,0.21,0.126,0.084,0.042,0,0,0,0,0,0.042,0.084,0.126,0.21,0.294,0.42,0.546,0.672
559,0.656,0.533,0.41,0.287,0.205,0.123,0.082,0.041,0,0,0,0,0,0.041,0.082,0.123,0.205,0.287,0.41,0.533,0.656
560,0.64,0.52,0.4,0.28,0.2,0.12,0.08,0.04,0,0,0,0,0,0.04,0.08,0.12,0.2,0.28,0.4,0.52,0.64
561,0.624,0.507,0.39,0.273,0.195,0.117,0.078,0.039,0,0,0,0,0,0.039,0.078,0.117,0.195,0.273,0.39,0.507,0.624
562,0.608,0.494,0.38,0.266,0.19,0.114,0.076,0.038,0,0,0,0,0,0.038,0.076,0.114,0.19,0.266,0.38,0.494,0.608
563,0.592,0.481,0.37,0.259,0.185,0.111,0.074,0.037,0,0,0,0,0,0.037,0.074,0.111,0.185,0.259,0.37,0.481,0.592
564,0.576,0.468,0.36,0.252,0.18,0.108,0.072,0.036,0,0,0,0,0,0.036,0.072,0.108,0.18,0.252,0.36,0.468,0.576
565,0.56,0.455,0.35,0.245,0.175,0.105,0.07,0.035,0,0,0,0,0,0.035,0.07,0.105,0.175,0.245,0.35,0.455,0.56
566,0.544,0.442,0.34,0.238,0.17,0.102,0.068,0.034,0,0,0,0,0,0.034,0.068,0.102,0.17,0.238,0.34,0.442,0.544
567,0.528,0.429,0.33,0.231,0.165,0.099,0.066,0.033,0,0,0,0,0,0.033,0.066,0.099,0.165,0.231,0.33,0.429,0.528
568,0.512,0.416,0.32,0.224,0.16,0.096,0.064,0.032,0,0,0,0,0,0.032,0.064,0.096,0.16,0.224,0.32,0.416,0.512
569,0.496,0.403,0.31,0.217,0.155,0.093,0.062,0.031,0,0,0,0,0,0.031,0.062,0.093,0.155,0.217,0.31,0.403,0.496
570,0.48,0.39,0.3,0.21,0.15,0.09,0.06,0.03,0,0,0,0,0,0.03,0.06,0.09,0.15,0.21,0.3,0.39,0.48
571,0.464,0.377,0.29,0.203,0.145,0.087,0.058,0.029,0,0,0,0,0,0.029,0.058,0.087,0.145,0.203,0.29,0.377,0.464
572,0.448,0.364,0.28,0.196,0.14,0.084,0.056,0.028,0,0,0,0,0,0.028,0.056,0.084,0.14,0.196,0.28,0.364,0.448
573,0.432,0.351,0.27,0.189,0.135,0.081,0.054,0.027,0,0,0,0,0,0.027,0.054,0.081,0.135,0.189,0.27,0.351,0.432
574,0.416,0.338,0.26,0.182,0.13,0.078,0.052,0.026,0,0,0,0,0,0.026,0.052,0.078,0.13,0.182,0.26,0.338,0.416
575,0.4,0.325,0.25,0.175,0.125,0.075,0.05,0.025,0,0,0,0,0,0.025,0.05,0.075,0.125,0.175,0.25,0.325,0.4
576,0.384,0.312,0.24,0.168,0.12,0.072,0.048,0.024,0,0,0,0,0,0.024,0.048,0.072,0.12,0.168,0.24,0.312,0.384
577,0.368,0.299,0.23,0.161,0.115,0.069,0.046,0.023,0,0,0,0,0,0.023,0.046,0.069,0.115,0.161,0.23,0.299,0.368
578,0.352,0.286,0.22,0.154,0.11,0.066,0.044,0.022,0,0,0,0,0,0.022,0.044,0.066,0.11,0.154,0.22,0.286,0.352
579,0.336,0.273,0.21,0.147,0.105,0.063,0.042,0.021,0,0,0,0,0,0.021,0.042,0.063,0.105,0.147,0.21,0.273,0.336
580,0.32,0.26,0.2,0.14,0.1,0.06,0.04,0.02,0,0,0,0,0,0.02,0.04,0.06,0.1,0.14,0.2,0.26,0.32
581,0.304,0.247,0.19,0.133,0.095,0.057,0.038,0.019,0,0,0,0,0,0.019,0.038,0.057,0.095,0.133,0.19,0.247,0.304
582,0.288,0.234,0.18,0.126,0.09,0.054,0.036,0.018,0,0,0,0,0,0.018,0.036,0.054,0.09,0.126,0.18,0.234,0.288
583,0.272,0.221,0.17,0.119,0.085,0.051,0.034,0.017,0,0,0,0,0,0.017,0.034,0.051,0.085,0.119,0.17,0.221,0.272
584,0.256,0.208,0.16,0.112,0.08,0.048,0.032,0.016,0,0,0,0,0,0.016,0.032,0.048,0.08,0.112,0.16,0.208,0.256
585,0.24,0.195,0.15,0.105,0.075,0.045,0.03,0.015,0,0,0,0,0,0.015,0.03,0.045,0.075,0.105,0.15,0.195,0.24
586,0.224,0.182,0.14,0.098,0.07,0.042,0.028,0.014,0,0,0,0,0,0.014,0.028,0.042,0.07,0.098,0.14,0.182,0.224
587,0.208,0.169,0.13,0.091,0.065,0.039,0.026,0.013,0,0,0,0,0,0.013,0.026,0.039,0.065,0.091,0.13,0.169,0.208
588,0.192,0.156,0.12,0.084,0.06,0.036,0.024,0.012,0,0,0,0,0,0.012,0.024,0.036,0.06,0.084,0.12,0.156,0.192
589,0.176,0.143,0.11,0.077,0.055,0.033,0.022,0.011,0,0,0,0,0,0.011,0.022,0.033,0.055,0.077,0.11,0.143,0.176
590,0.16,0.13,0.1,0.07,0.05,0.03,0.02,0.01,0,0,0,0,0,0.01,0.02,0.03,0.05,0.07,0.1,0.13,0.16
591,0.144,0.117,0.09,0.063,0.045,0.027,0.018,0.009,0,0,0,0,0,0.009,0.018,0.027,0.045,0.063,0.09,0.117,0.144
592,0.128,0.104,0.08,0.056,0.04,0.024,0.016,0.008,0,0,0,0,0,0.008,0.016,0.024,0.04,0.056,0.08,0.104,0.128
593,0.112,0.091,0.07,0.049,0.035,0.021,0.014,0.007,0,0,0,0,0,0.007,0.014,0.021,0.035,0.049,0.07,0.091,0.112
594,0.096,0.078,0.06,0.042,0.03,0.018,0.012,0.006,0,0,0,0,0,0.006,0.012,0.018,0.03,0.042,0.06,0.078,0.096
595,0.08,0.065,0.05,0.035,0.025,0.015,0.01,0.005,0,0,0,0,0,0.005,0.01,0.015,0.025,0.035,0.05,0.065,0.08
596,0.064,0.052,0.04,0.028,0.02,0.012,0.008,0.004,0,0,0,0,0,0.004,0.008,0.012,0.02,0.028,0.04,0.052,0.064
597,0.048,0.039,0.03,0.021,0.015,0.009,0.006,0.003,0,0,0,0,0,0.003,0.006,0.009,0.015,0.021,0.03,0.039,0.048
598,0.032,0.026,0.02,0.014,0.01,0.006,0.004,0.002,0,0,0,0,0,0.002,0.004,0.006,0.01,0.014,0.02,0.026,0.032
599,0.016,0.013,0.01,0.007,0.005,0.003,0.002,0.001,0,0,0,0,0,0.001,0.002,0.003,0.005,0.007,0.01,0.013,0.016
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
